gen	neutral	del	ben
8503 	 15221.7 	 1108.26 	 2973.85
8504 	 15222.2 	 1108.41 	 2974.51
8505 	 15223.7 	 1108.01 	 2974.96
8506 	 15224.8 	 1108.11 	 2975.29
8507 	 15226.3 	 1108.26 	 2975.68
8508 	 15227.8 	 1108.2 	 2976.26
8509 	 15230.7 	 1108.23 	 2976.2
8510 	 15232.5 	 1108.44 	 2976.34
8511 	 15236.7 	 1108.92 	 2976.45
8512 	 15237.6 	 1109.33 	 2976.79
8513 	 15238.9 	 1109.06 	 2976.94
8514 	 15240.3 	 1109.8 	 2977.26
8515 	 15242.5 	 1110.43 	 2977.69
8516 	 15244.8 	 1110.72 	 2977.92
8517 	 15246.5 	 1111.08 	 2978.27
8518 	 15249.4 	 1110.54 	 2978.69
8519 	 15250.6 	 1110.43 	 2978.89
8520 	 15252.5 	 1110.39 	 2979.09
8521 	 15253.1 	 1110.8 	 2979.14
8522 	 15254.3 	 1110.88 	 2979.42
8523 	 15257.7 	 1111.08 	 2979.51
8524 	 15260 	 1110.73 	 2980.11
8525 	 15262.4 	 1110.5 	 2980.3
8526 	 15264.6 	 1110.1 	 2980.51
8527 	 15265 	 1110.39 	 2981.3
8528 	 15267.3 	 1110.78 	 2981.7
8529 	 15269.4 	 1111.64 	 2982.11
8530 	 15270.9 	 1111.51 	 2982.32
8531 	 15273.9 	 1111.7 	 2982.83
8532 	 15275.1 	 1111.69 	 2983.13
8533 	 15276.5 	 1111.88 	 2983.56
8534 	 15277.2 	 1111.93 	 2983.61
8535 	 15278.5 	 1111.98 	 2984.19
8536 	 15280.7 	 1111.88 	 2984.36
8537 	 15283.1 	 1111.69 	 2984.61
8538 	 15287.1 	 1112.38 	 2985.08
8539 	 15289 	 1111.85 	 2985.4
8540 	 15290.3 	 1112 	 2985.78
8541 	 15290.3 	 1112.4 	 2986.13
8542 	 15291 	 1112.5 	 2986.46
8543 	 15293.4 	 1112.59 	 2987.2
8544 	 15294.3 	 1112.61 	 2987.57
8545 	 15296 	 1112.4 	 2987.72
8546 	 15299.5 	 1112.14 	 2988.2
8547 	 15300.4 	 1112.18 	 2988.64
8548 	 15303.4 	 1111.62 	 2989.02
8549 	 15305.5 	 1111.75 	 2989.28
8550 	 15307.6 	 1112.46 	 2989.65
8551 	 15307.7 	 1112.69 	 2989.97
8552 	 15309.9 	 1112.9 	 2990.28
8553 	 15312.5 	 1112.67 	 2990.35
8554 	 15314.4 	 1113.04 	 2990.61
8555 	 15313.5 	 1113.89 	 2991.01
8556 	 15314.6 	 1114.19 	 2991.51
8557 	 15317.9 	 1114.09 	 2991.69
8558 	 15320 	 1114.07 	 2992.1
8559 	 15322.4 	 1114.04 	 2992.39
8560 	 15323 	 1114.06 	 2992.84
8561 	 15324.2 	 1113.91 	 2993.25
8562 	 15324.9 	 1113.72 	 2993.64
8563 	 15324.5 	 1114.09 	 2993.91
8564 	 15324.2 	 1113.98 	 2994.05
8565 	 15324.9 	 1113.87 	 2994.6
8566 	 15326.9 	 1114.28 	 2994.93
8567 	 15328.5 	 1114.27 	 2995.52
8568 	 15327.5 	 1114.35 	 2995.68
8569 	 15328.8 	 1114.26 	 2996.03
8570 	 15330.3 	 1114.7 	 2996.35
8571 	 15331.3 	 1115.09 	 2996.64
8572 	 15333.5 	 1115.42 	 2996.99
8573 	 15335.5 	 1115.34 	 2997.23
8574 	 15337.9 	 1115.63 	 2997.65
8575 	 15339.9 	 1116 	 2997.65
8576 	 15342.9 	 1115.57 	 2997.65
8577 	 15344 	 1115.91 	 2997.72
8578 	 15345.5 	 1116.06 	 2997.97
8579 	 15348 	 1116.41 	 2998.14
8580 	 15350.3 	 1116.91 	 2998.39
8581 	 15351.1 	 1117.5 	 2998.63
8582 	 15352.2 	 1117.4 	 2998.94
8583 	 15351.5 	 1117.57 	 2999.24
8584 	 15354.2 	 1117.15 	 2999.5
8585 	 15355.4 	 1117.04 	 2999.97
8586 	 15356.7 	 1117.12 	 3000.11
8587 	 15356.6 	 1117.59 	 3000.35
8588 	 15359 	 1117.3 	 3000.72
8589 	 15360.8 	 1117.17 	 3001
8590 	 15362.3 	 1117.61 	 3001.3
8591 	 15365.8 	 1117.56 	 3001.64
8592 	 15368.3 	 1117.54 	 3001.63
8593 	 15371 	 1117.71 	 3002.05
8594 	 15371.2 	 1116.96 	 3002.57
8595 	 15372.8 	 1117.07 	 3002.72
8596 	 15376.1 	 1116.97 	 3002.93
8597 	 15380 	 1117.36 	 3002.78
8598 	 15381.1 	 1117.3 	 3003.17
8599 	 15381.9 	 1117.26 	 3003.57
8600 	 15382.4 	 1116.95 	 3003.92
8601 	 15384.2 	 1117.35 	 3004.3
8602 	 15386.4 	 1117.41 	 3004.68
8603 	 15389.4 	 1117.09 	 3004.81
8604 	 15391 	 1117.37 	 3005.15
8605 	 15394.2 	 1117.8 	 3005.6
8606 	 15396.5 	 1117.81 	 3005.72
8607 	 15397.3 	 1118.31 	 3006.19
8608 	 15400 	 1118.2 	 3006.31
8609 	 15404 	 1118.51 	 3006.62
8610 	 15406.4 	 1118.61 	 3006.99
8611 	 15408.7 	 1118.81 	 3007.26
8612 	 15410.8 	 1118.71 	 3007.51
8613 	 15413.6 	 1118.45 	 3007.69
8614 	 15415.6 	 1118.35 	 3007.96
8615 	 15416.3 	 1118.49 	 3008.14
8616 	 15417.9 	 1118.77 	 3008.28
8617 	 15419 	 1117.93 	 3008.44
8618 	 15421.8 	 1117.71 	 3008.6
8619 	 15422.7 	 1117.53 	 3008.92
8620 	 15423.9 	 1117.81 	 3009.17
8621 	 15426.5 	 1118.07 	 3009.77
8622 	 15428.4 	 1118.36 	 3010.34
8623 	 15429.5 	 1118.21 	 3010.71
8624 	 15431 	 1118.41 	 3011.18
8625 	 15433.5 	 1118.58 	 3011.29
8626 	 15437 	 1118.64 	 3011.7
8627 	 15439.4 	 1118.62 	 3011.75
8628 	 15443 	 1118.51 	 3012.08
8629 	 15445.6 	 1118.23 	 3012.63
8630 	 15446.7 	 1118.33 	 3013.04
8631 	 15448.8 	 1118.47 	 3013.57
8632 	 15451.8 	 1118.35 	 3013.75
8633 	 15451.4 	 1118.3 	 3013.87
8634 	 15451.7 	 1118.46 	 3014.09
8635 	 15454.9 	 1118.92 	 3014.44
8636 	 15456.8 	 1119.64 	 3014.65
8637 	 15457.4 	 1119.63 	 3014.94
8638 	 15459 	 1119.31 	 3015.23
8639 	 15461.8 	 1119.24 	 3015.2
8640 	 15463.5 	 1119.28 	 3015.68
8641 	 15466.7 	 1119.34 	 3015.89
8642 	 15468.7 	 1119.76 	 3016.34
8643 	 15470.5 	 1119.69 	 3016.46
8644 	 15472.4 	 1120.21 	 3016.62
8645 	 15474 	 1120.65 	 3016.75
8646 	 15476.6 	 1120.47 	 3016.95
8647 	 15479 	 1120.51 	 3017.33
8648 	 15481.1 	 1120.76 	 3017.57
8649 	 15483 	 1120.67 	 3017.65
8650 	 15484.1 	 1121.1 	 3017.88
8651 	 15486.7 	 1121.29 	 3018.19
8652 	 15486.6 	 1121.24 	 3018.54
8653 	 15489.1 	 1121.42 	 3018.95
8654 	 15491.1 	 1121.39 	 3019.28
8655 	 15492.5 	 1121.51 	 3019.53
8656 	 15494.4 	 1121.77 	 3019.99
8657 	 15497.6 	 1121.78 	 3020.42
8658 	 15497.6 	 1121.8 	 3020.75
8659 	 15500.9 	 1122.56 	 3020.9
8660 	 15501.6 	 1122.28 	 3021.01
8661 	 15503.1 	 1122.49 	 3021.34
8662 	 15505.8 	 1122.53 	 3021.61
8663 	 15507 	 1121.95 	 3021.96
8664 	 15508.9 	 1121.79 	 3022.27
8665 	 15510.6 	 1121.98 	 3022.59
8666 	 15512.7 	 1122.3 	 3022.73
8667 	 15515 	 1122.6 	 3022.9
8668 	 15515.9 	 1122.57 	 3023.02
8669 	 15519.1 	 1123.09 	 3023.38
8670 	 15520.5 	 1123.28 	 3023.71
8671 	 15522.6 	 1123.26 	 3024.03
8672 	 15524.5 	 1123.32 	 3024.3
8673 	 15526.8 	 1123.49 	 3024.43
8674 	 15527.9 	 1123.53 	 3024.61
8675 	 15528.3 	 1123.67 	 3024.89
8676 	 15529.5 	 1124.21 	 3025.11
8677 	 15530.2 	 1124.16 	 3025.3
8678 	 15532.4 	 1124.41 	 3025.63
8679 	 15532.4 	 1124.26 	 3025.93
8680 	 15533.6 	 1124.63 	 3026.04
8681 	 15536.9 	 1124.97 	 3026.34
8682 	 15540.9 	 1124.94 	 3026.55
8683 	 15542.7 	 1124.92 	 3026.76
8684 	 15545.8 	 1124.94 	 3026.94
8685 	 15549.9 	 1125.57 	 3027.06
8686 	 15551.2 	 1125.46 	 3027.51
8687 	 15552.7 	 1125.59 	 3027.87
8688 	 15554.5 	 1125.81 	 3028.2
8689 	 15554.9 	 1125.6 	 3028.38
8690 	 15556.9 	 1125.19 	 3028.98
8691 	 15558.8 	 1125.31 	 3029.25
8692 	 15560 	 1125.96 	 3029.44
8693 	 15561.8 	 1126.16 	 3029.78
8694 	 15563.6 	 1126.36 	 3030.13
8695 	 15566.7 	 1126.89 	 3030.23
8696 	 15567.5 	 1127.1 	 3030.44
8697 	 15568.6 	 1127.33 	 3030.94
8698 	 15568.5 	 1127.47 	 3031.26
8699 	 15568.8 	 1127.8 	 3031.53
8700 	 15571.2 	 1127.53 	 3031.79
8701 	 15572.2 	 1127.55 	 3032.24
8702 	 15572.5 	 1127.44 	 3032.63
8703 	 15574 	 1127.61 	 3032.95
8704 	 15576.3 	 1127.65 	 3033.23
8705 	 15577.4 	 1127.99 	 3033.57
8706 	 15578.8 	 1127.9 	 3033.69
8707 	 15579.5 	 1127.58 	 3034.16
8708 	 15580.9 	 1127.77 	 3034.36
8709 	 15584.9 	 1128.08 	 3034.56
8710 	 15586.9 	 1128.3 	 3034.79
8711 	 15589.2 	 1128.26 	 3035
8712 	 15590.6 	 1128.6 	 3035.21
8713 	 15591.9 	 1128.75 	 3035.53
8714 	 15592.8 	 1128.74 	 3035.77
8715 	 15595.7 	 1128.63 	 3036.13
8716 	 15596.7 	 1128.99 	 3036.53
8717 	 15599.2 	 1128.89 	 3036.59
8718 	 15599.1 	 1129.13 	 3036.84
8719 	 15600.6 	 1129.3 	 3037.13
8720 	 15603.8 	 1129.35 	 3037.8
8721 	 15605.8 	 1129.92 	 3038.43
8722 	 15606.8 	 1130.3 	 3038.63
8723 	 15610.1 	 1130.26 	 3038.8
8724 	 15609.2 	 1130.42 	 3039.2
8725 	 15611.1 	 1130.35 	 3039.43
8726 	 15611.9 	 1130.59 	 3039.67
8727 	 15612.9 	 1130.63 	 3040.03
8728 	 15616.1 	 1130.66 	 3040.37
8729 	 15618.9 	 1130.02 	 3040.49
8730 	 15620.9 	 1130.09 	 3040.9
8731 	 15623.1 	 1130.13 	 3041.11
8732 	 15624.7 	 1130.27 	 3041.38
8733 	 15625.9 	 1130.66 	 3041.69
8734 	 15628.2 	 1130.67 	 3042.11
8735 	 15631.5 	 1130.88 	 3042.57
8736 	 15634.1 	 1130.73 	 3043.01
8737 	 15636.2 	 1130.4 	 3043.53
8738 	 15637.5 	 1130.16 	 3043.82
8739 	 15638.7 	 1130.23 	 3044.04
8740 	 15640.8 	 1130.45 	 3044.19
8741 	 15643.9 	 1130.7 	 3044.37
8742 	 15646.9 	 1130.32 	 3044.56
8743 	 15647.7 	 1130.34 	 3045.25
8744 	 15650.9 	 1130.3 	 3045.59
8745 	 15652.7 	 1130.97 	 3046
8746 	 15655.2 	 1130.99 	 3046.53
8747 	 15657.5 	 1130.96 	 3046.8
8748 	 15659.8 	 1131.56 	 3046.82
8749 	 15661.5 	 1131.69 	 3047.12
8750 	 15663.2 	 1131.53 	 3047.47
8751 	 15666.4 	 1131.82 	 3048.12
8752 	 15665.7 	 1131.59 	 3048.28
8753 	 15666.2 	 1131.99 	 3048.63
8754 	 15667.9 	 1132.04 	 3049.07
8755 	 15669.8 	 1132.33 	 3049.28
8756 	 15672 	 1132.51 	 3049.74
8757 	 15675 	 1132.89 	 3050.03
8758 	 15676.4 	 1132.88 	 3050.52
8759 	 15676.4 	 1133.41 	 3051.01
8760 	 15678.5 	 1134.24 	 3051.5
8761 	 15681.4 	 1134.43 	 3051.87
8762 	 15684.9 	 1134.74 	 3052.28
8763 	 15687.2 	 1134.8 	 3052.62
8764 	 15688.4 	 1135.09 	 3052.9
8765 	 15688.8 	 1135.44 	 3053.33
8766 	 15689.3 	 1135.92 	 3053.55
8767 	 15689.4 	 1135.94 	 3053.89
8768 	 15691.9 	 1135.99 	 3054.19
8769 	 15692.5 	 1136.14 	 3054.55
8770 	 15695.1 	 1136.53 	 3054.95
8771 	 15698.9 	 1136.68 	 3055.16
8772 	 15700.1 	 1136.85 	 3055.44
8773 	 15701.5 	 1136.97 	 3055.72
8774 	 15703.6 	 1137.28 	 3055.83
8775 	 15705.1 	 1137.28 	 3056.21
8776 	 15707.1 	 1137.44 	 3056.51
8777 	 15710.2 	 1137.96 	 3057.01
8778 	 15713.8 	 1137.85 	 3057.39
8779 	 15714 	 1137.56 	 3057.76
8780 	 15716.1 	 1138.1 	 3057.97
8781 	 15719.2 	 1137.9 	 3057.99
8782 	 15720.7 	 1138.52 	 3058.39
8783 	 15722.9 	 1138.76 	 3058.67
8784 	 15725 	 1138.65 	 3058.72
8785 	 15728 	 1139.36 	 3059.01
8786 	 15729.6 	 1139.15 	 3059.12
8787 	 15733.1 	 1139.65 	 3059.53
8788 	 15733.6 	 1139.77 	 3059.71
8789 	 15735.1 	 1140.08 	 3059.99
8790 	 15736.6 	 1140.26 	 3060.38
8791 	 15738.1 	 1140.54 	 3060.95
8792 	 15741.1 	 1141.02 	 3060.96
8793 	 15741.3 	 1141.37 	 3061.25
8794 	 15742.8 	 1141.6 	 3061.69
8795 	 15744.4 	 1141.57 	 3062.15
8796 	 15744.9 	 1141.87 	 3062.59
8797 	 15745.3 	 1142.39 	 3062.85
8798 	 15746 	 1142.45 	 3062.97
8799 	 15748.2 	 1143.07 	 3063.21
8800 	 15750.3 	 1143.46 	 3063.38
8801 	 15752.2 	 1143.76 	 3063.58
8802 	 15753 	 1143.84 	 3063.86
8803 	 15755.8 	 1144.26 	 3063.94
8804 	 15757 	 1144.15 	 3064.29
8805 	 15757.7 	 1144.28 	 3064.87
8806 	 15759.5 	 1144.41 	 3065.08
8807 	 15762.3 	 1144.73 	 3065.28
8808 	 15763.4 	 1145.01 	 3065.57
8809 	 15766.3 	 1144.93 	 3066.01
8810 	 15768.7 	 1144.83 	 3066.3
8811 	 15771 	 1144.64 	 3066.95
8812 	 15770 	 1144.87 	 3067.2
8813 	 15770.7 	 1145.14 	 3067.35
8814 	 15772.3 	 1145.59 	 3067.67
8815 	 15775.3 	 1145.79 	 3067.81
8816 	 15776.5 	 1146.27 	 3068.22
8817 	 15778.3 	 1146.52 	 3068.55
8818 	 15779.3 	 1147.14 	 3068.95
8819 	 15782.7 	 1147.84 	 3069.23
8820 	 15782.9 	 1147.91 	 3069.58
8821 	 15787.4 	 1147.95 	 3069.91
8822 	 15788.1 	 1147.75 	 3070.41
8823 	 15788.6 	 1147.75 	 3070.73
8824 	 15790.3 	 1147.96 	 3070.92
8825 	 15794.2 	 1147.95 	 3071.25
8826 	 15796.5 	 1147.68 	 3071.53
8827 	 15797 	 1148.01 	 3071.8
8828 	 15800.3 	 1148.26 	 3072.32
8829 	 15800.3 	 1148.19 	 3072.66
8830 	 15800.9 	 1148.62 	 3072.95
8831 	 15800.7 	 1149.3 	 3073.29
8832 	 15802.3 	 1149.66 	 3073.6
8833 	 15804.4 	 1150.01 	 3073.76
8834 	 15807.3 	 1150.45 	 3074.34
8835 	 15808.5 	 1150.05 	 3074.89
8836 	 15809.4 	 1149.8 	 3075.26
8837 	 15812.8 	 1150.22 	 3075.7
8838 	 15816 	 1150.72 	 3076.29
8839 	 15816.9 	 1151.13 	 3076.69
8840 	 15818.7 	 1150.83 	 3077
8841 	 15821.4 	 1151.19 	 3077.39
8842 	 15821.8 	 1150.97 	 3077.72
8843 	 15823.7 	 1151.37 	 3077.98
8844 	 15826.2 	 1152.11 	 3078.08
8845 	 15827 	 1152.65 	 3078.32
8846 	 15827.1 	 1152.26 	 3078.82
8847 	 15827.9 	 1152.47 	 3079.13
8848 	 15830.5 	 1152.32 	 3079.55
8849 	 15832.7 	 1151.96 	 3079.79
8850 	 15835.8 	 1152.27 	 3080.02
8851 	 15837.2 	 1152.52 	 3080.4
8852 	 15839.4 	 1152.6 	 3080.73
8853 	 15840.9 	 1152.77 	 3081.1
8854 	 15842.5 	 1152.91 	 3081.58
8855 	 15843.8 	 1152.5 	 3081.9
8856 	 15844.7 	 1152.42 	 3082.07
8857 	 15845.8 	 1151.82 	 3082.44
8858 	 15846.1 	 1152.02 	 3082.85
8859 	 15846 	 1151.8 	 3083.26
8860 	 15848.3 	 1152.17 	 3083.63
8861 	 15850.8 	 1151.87 	 3084.14
8862 	 15853.5 	 1152.01 	 3084.42
8863 	 15855.5 	 1152.01 	 3084.78
8864 	 15856.4 	 1151.24 	 3085.09
8865 	 15858.2 	 1151.41 	 3085.18
8866 	 15860.5 	 1151.34 	 3085.56
8867 	 15861.4 	 1151.4 	 3085.72
8868 	 15864.8 	 1151.61 	 3085.78
8869 	 15865.3 	 1152.23 	 3086.24
8870 	 15867.4 	 1152.54 	 3086.56
8871 	 15869.7 	 1152.98 	 3087.13
8872 	 15871.6 	 1153.44 	 3087.55
8873 	 15872.6 	 1153.22 	 3087.62
8874 	 15874.3 	 1153.77 	 3088.08
8875 	 15877.2 	 1153.9 	 3088.43
8876 	 15880.3 	 1154.02 	 3088.82
8877 	 15882.1 	 1153.72 	 3088.95
8878 	 15883.4 	 1154.15 	 3089.45
8879 	 15884.6 	 1154.35 	 3089.72
8880 	 15885.7 	 1154.43 	 3090.17
8881 	 15886.9 	 1154.81 	 3090.64
8882 	 15888.3 	 1154.72 	 3091
8883 	 15890.5 	 1155 	 3091.47
8884 	 15892.3 	 1155.1 	 3092.01
8885 	 15891.9 	 1155.07 	 3092.23
8886 	 15895.2 	 1154.58 	 3092.46
8887 	 15895.4 	 1154.87 	 3092.81
8888 	 15896.5 	 1154.7 	 3093.08
8889 	 15897.6 	 1154.48 	 3093.43
8890 	 15900.7 	 1154.06 	 3093.82
8891 	 15901.7 	 1154.03 	 3094.05
8892 	 15904.3 	 1154.03 	 3094.6
8893 	 15906.7 	 1153.94 	 3095.11
8894 	 15908.1 	 1153.98 	 3095.53
8895 	 15909.2 	 1154.07 	 3096.09
8896 	 15909.2 	 1154.13 	 3096.67
8897 	 15910.3 	 1154.29 	 3097.09
8898 	 15912.8 	 1154.38 	 3097.38
8899 	 15914 	 1154.27 	 3097.72
8900 	 15915.3 	 1154.04 	 3098.08
8901 	 15918.3 	 1153.98 	 3098.36
8902 	 15921.9 	 1154.18 	 3098.62
8903 	 15921.9 	 1154.08 	 3099.05
8904 	 15923.3 	 1153.53 	 3099.1
8905 	 15924.9 	 1153.35 	 3099.34
8906 	 15928.7 	 1153.68 	 3099.59
8907 	 15932.6 	 1153.64 	 3099.56
8908 	 15933.6 	 1153.28 	 3100.07
8909 	 15936 	 1153.68 	 3100.36
8910 	 15937.5 	 1154.25 	 3100.76
8911 	 15938.5 	 1154.21 	 3101.17
8912 	 15940.1 	 1154.73 	 3101.39
8913 	 15941.8 	 1154.63 	 3101.81
8914 	 15943.7 	 1154.24 	 3101.86
8915 	 15945.6 	 1154.53 	 3102.49
8916 	 15946.6 	 1154.88 	 3102.85
8917 	 15949 	 1154.6 	 3103.27
8918 	 15950.8 	 1154.05 	 3103.34
8919 	 15954.7 	 1154.32 	 3103.5
8920 	 15953.5 	 1154.4 	 3104.18
8921 	 15955.3 	 1154.4 	 3104.84
8922 	 15957.1 	 1154.13 	 3105.33
8923 	 15961.5 	 1154.02 	 3105.77
8924 	 15961.6 	 1154.31 	 3106.05
8925 	 15963.2 	 1154.47 	 3106.65
8926 	 15964.3 	 1154.42 	 3107.13
8927 	 15965.4 	 1155.12 	 3107.53
8928 	 15966.3 	 1155.65 	 3107.69
8929 	 15968.6 	 1155.68 	 3108.25
8930 	 15972.4 	 1155.69 	 3108.57
8931 	 15975.4 	 1155.72 	 3108.74
8932 	 15976 	 1155.53 	 3109.02
8933 	 15976.9 	 1155.95 	 3109.48
8934 	 15978.5 	 1155.84 	 3109.79
8935 	 15981.4 	 1156.17 	 3109.99
8936 	 15982.7 	 1156.64 	 3110.37
8937 	 15984.4 	 1157.33 	 3110.79
8938 	 15986.3 	 1157.8 	 3111.07
8939 	 15987.9 	 1157.73 	 3111.24
8940 	 15989.6 	 1158 	 3111.32
8941 	 15990.5 	 1157.8 	 3111.76
8942 	 15993.7 	 1158.06 	 3112.04
8943 	 15996.4 	 1158.39 	 3112.28
8944 	 15996.8 	 1158.7 	 3112.59
8945 	 15999.7 	 1158.95 	 3112.71
8946 	 16002 	 1159.03 	 3113.34
8947 	 16003.9 	 1159.55 	 3113.64
8948 	 16004.2 	 1159.33 	 3113.99
8949 	 16005.7 	 1159.48 	 3114.38
8950 	 16007.9 	 1160.11 	 3114.88
8951 	 16010.2 	 1160.33 	 3115.21
8952 	 16012.1 	 1160.38 	 3115.44
8953 	 16013 	 1160.48 	 3115.84
8954 	 16014.9 	 1160.62 	 3116.16
8955 	 16016.6 	 1160.88 	 3116.84
8956 	 16019 	 1160.98 	 3117.34
8957 	 16021 	 1160.81 	 3117.66
8958 	 16022.1 	 1161.21 	 3118.15
8959 	 16024.8 	 1161.92 	 3118.68
8960 	 16026.2 	 1162.04 	 3119.12
8961 	 16029.9 	 1162.02 	 3119.38
8962 	 16030.7 	 1162.08 	 3119.55
8963 	 16032.2 	 1162.54 	 3119.6
8964 	 16034.7 	 1163.14 	 3120.07
8965 	 16035.7 	 1162.97 	 3120.5
8966 	 16036.2 	 1163.16 	 3120.64
8967 	 16038.4 	 1163.13 	 3121.09
8968 	 16041.1 	 1163.54 	 3121.65
8969 	 16042.8 	 1163.94 	 3122.26
8970 	 16045.4 	 1164.26 	 3122.88
8971 	 16047.4 	 1164.33 	 3123.32
8972 	 16050.2 	 1164.47 	 3123.56
8973 	 16052 	 1164.52 	 3124.03
8974 	 16055.2 	 1163.84 	 3124.22
8975 	 16056.4 	 1164.38 	 3124.47
8976 	 16058.4 	 1164.68 	 3124.58
8977 	 16059.6 	 1164.71 	 3124.61
8978 	 16062.2 	 1164.7 	 3124.91
8979 	 16063.4 	 1165.3 	 3125.18
8980 	 16065.4 	 1165.76 	 3125.39
8981 	 16067.9 	 1165.47 	 3125.74
8982 	 16068.8 	 1165.48 	 3125.95
8983 	 16071 	 1165.67 	 3126.39
8984 	 16073.7 	 1166.03 	 3126.78
8985 	 16076.1 	 1165.92 	 3127.2
8986 	 16076.3 	 1166.83 	 3127.35
8987 	 16077.1 	 1167.3 	 3127.79
8988 	 16079.5 	 1167.43 	 3128.11
8989 	 16081.4 	 1167.46 	 3128.56
8990 	 16084 	 1167.95 	 3128.97
8991 	 16088.2 	 1168.33 	 3129.6
8992 	 16090 	 1168.64 	 3129.96
8993 	 16092.3 	 1168.75 	 3130.25
8994 	 16094 	 1167.86 	 3130.84
8995 	 16096.8 	 1167.85 	 3131.02
8996 	 16098.5 	 1168 	 3131.37
8997 	 16099.8 	 1168.26 	 3131.81
8998 	 16101.3 	 1168.55 	 3132.17
8999 	 16103.8 	 1168.7 	 3132.64
9000 	 16106.5 	 1169.05 	 3132.89
9001 	 16109 	 1169.2 	 3133.3
9002 	 16112.1 	 1169.1 	 3133.76
9003 	 16114.4 	 1169.23 	 3134.05
9004 	 16115.4 	 1169.33 	 3134.4
9005 	 16117.5 	 1169.52 	 3134.75
9006 	 16119.4 	 1170.42 	 3134.92
9007 	 16121.5 	 1170.71 	 3135.11
9008 	 16122.9 	 1170.65 	 3135.55
9009 	 16125.4 	 1170.69 	 3135.65
9010 	 16126.8 	 1169.97 	 3135.96
9011 	 16127.5 	 1170.19 	 3136.43
9012 	 16131.5 	 1170.38 	 3136.9
9013 	 16134.2 	 1170.67 	 3137.34
9014 	 16136.8 	 1170.96 	 3138.09
9015 	 16140.1 	 1171.27 	 3138.84
9016 	 16142.4 	 1171.32 	 3139.15
9017 	 16143.5 	 1171.75 	 3139.58
9018 	 16146.4 	 1171.56 	 3140.04
9019 	 16147.7 	 1171.67 	 3140.52
9020 	 16151.5 	 1172.15 	 3140.8
9021 	 16151.9 	 1172.43 	 3140.85
9022 	 16154.8 	 1172.84 	 3141.43
9023 	 16157 	 1173.06 	 3141.8
9024 	 16159.1 	 1173.41 	 3141.99
9025 	 16159.7 	 1173.91 	 3142.14
9026 	 16162.5 	 1173.98 	 3142.54
9027 	 16164.1 	 1174.13 	 3142.72
9028 	 16164.5 	 1174.22 	 3143.31
9029 	 16166.7 	 1174.61 	 3143.79
9030 	 16168.4 	 1175.03 	 3144.24
9031 	 16172 	 1175.08 	 3144.64
9032 	 16175.3 	 1175.21 	 3144.89
9033 	 16176.2 	 1175.19 	 3145.27
9034 	 16177.6 	 1175.28 	 3145.69
9035 	 16178.6 	 1175.26 	 3145.95
9036 	 16180.6 	 1175.31 	 3146.52
9037 	 16182.4 	 1175.49 	 3147.25
9038 	 16184.1 	 1175.4 	 3147.71
9039 	 16186.7 	 1175.43 	 3148.11
9040 	 16189.3 	 1175.43 	 3148.77
9041 	 16191.7 	 1175.89 	 3149.14
9042 	 16192.2 	 1176.13 	 3149.64
9043 	 16193.3 	 1176.12 	 3149.99
9044 	 16196.4 	 1176.29 	 3150.21
9045 	 16199.2 	 1175.72 	 3150.57
9046 	 16201 	 1176.18 	 3151.03
9047 	 16203.3 	 1176.36 	 3151.25
9048 	 16204.8 	 1176.69 	 3151.39
9049 	 16206.8 	 1176.6 	 3151.81
9050 	 16208.6 	 1176.53 	 3152.25
9051 	 16210.3 	 1176.66 	 3152.82
9052 	 16212.7 	 1176.85 	 3153.03
9053 	 16214.9 	 1176.52 	 3153.48
9054 	 16217.4 	 1176.37 	 3153.93
9055 	 16220.4 	 1176.05 	 3154.17
9056 	 16221.5 	 1176.54 	 3154.34
9057 	 16222.6 	 1177.06 	 3154.74
9058 	 16225.6 	 1177.21 	 3154.81
9059 	 16226.5 	 1177.83 	 3155.35
9060 	 16229.1 	 1178.16 	 3155.67
9061 	 16230.1 	 1178.63 	 3155.87
9062 	 16231.7 	 1178.13 	 3156.32
9063 	 16235 	 1178.46 	 3156.65
9064 	 16237.3 	 1178.62 	 3157.16
9065 	 16238.9 	 1178.67 	 3157.73
9066 	 16240.1 	 1178.94 	 3157.91
9067 	 16240.5 	 1179.22 	 3158.28
9068 	 16242.6 	 1179.56 	 3158.77
9069 	 16243.1 	 1179.8 	 3159.38
9070 	 16244.9 	 1179.23 	 3159.92
9071 	 16246.7 	 1178.89 	 3160.47
9072 	 16250.3 	 1178.86 	 3160.63
9073 	 16252.5 	 1178.59 	 3161.14
9074 	 16254.3 	 1178.66 	 3161.28
9075 	 16257.1 	 1178.69 	 3161.82
9076 	 16260.2 	 1179.13 	 3162.32
9077 	 16262.2 	 1178.91 	 3162.84
9078 	 16263.6 	 1179.17 	 3163.1
9079 	 16265.4 	 1179.26 	 3163.51
9080 	 16267.7 	 1179.65 	 3163.68
9081 	 16269.3 	 1180.11 	 3163.93
9082 	 16272.5 	 1180.59 	 3164.15
9083 	 16274.8 	 1180.97 	 3164.7
9084 	 16278.9 	 1181 	 3165.12
9085 	 16280.5 	 1180.77 	 3165.65
9086 	 16284.2 	 1180.88 	 3166.14
9087 	 16286.5 	 1180.67 	 3166.55
9088 	 16287.2 	 1180.86 	 3166.79
9089 	 16288.9 	 1180.76 	 3167.38
9090 	 16291.3 	 1180.77 	 3167.47
